candidate_id,video_id,source_video,frame_id,timestamp_sec,scene,image_path,image_sha256,dhash,duplicate_group_id,duplicate_group_size,sampling_method,predicted_classes,coverage_tags,tag_source,stage19_overlap,selection_status,selection_reason,annotation_status,priority_score,blur_variance
highway_frame_000870,pexels_2103099_traffic_flow_highway,data/raw/videos/pexels_2103099_traffic_flow_highway.mp4,870,29.0,Highway,data/interim/v2_targeted_annotation/mined/highway_frame_000870.jpg,fcc69f6da85e3a865d2e3c5e0487b6c73bbe663879c4ec4c9332ca261376d0eb,f0d0706070ecc8e8,V2_FRAME_DUP_00471,1,HARD_NEGATIVE_CONTEXT,car;truck,DENSE_TRAFFIC;HARD_NEGATIVE;OCCLUSION,HEURISTIC,False,NOT_SELECTED_BALANCE,FINAL_SCENE_METHOD_BALANCE,NOT_ANNOTATED,6.7,31.611
highway_frame_000886,pexels_2103099_traffic_flow_highway,data/raw/videos/pexels_2103099_traffic_flow_highway.mp4,886,29.533333,Highway,data/interim/v2_targeted_annotation/images/highway_frame_000886.jpg,ad268be7e3a68678eecd5bd6862a1869663b1073aad4ac11c282ffc520dac080,f0d0706070e4c8d8,V2_FRAME_DUP_00472,1,DIFFICULT_HEURISTIC,car;person;truck,DENSE_TRAFFIC;OCCLUSION;PERSON_CAR;PERSON_PRESENT;SMALL_PERSON,HEURISTIC;MODEL_ASSISTED,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,12.2,30.059
highway_frame_000901,pexels_2103099_traffic_flow_highway,data/raw/videos/pexels_2103099_traffic_flow_highway.mp4,901,30.033333,Highway,data/interim/v2_targeted_annotation/images/highway_frame_000901.jpg,ff580307ba4d310a5759c7a164aa84e0a90437e73007df5b0a36ef59042fcfd4,f0d0706070e4d8da,V2_FRAME_DUP_00473,1,DIFFICULT_HEURISTIC,car;person;truck,DENSE_TRAFFIC;OCCLUSION;PERSON_CAR;PERSON_PRESENT;SMALL_PERSON,HEURISTIC;MODEL_ASSISTED,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,12.35,30.097
highway_frame_000919,pexels_2103099_traffic_flow_highway,data/raw/videos/pexels_2103099_traffic_flow_highway.mp4,919,30.633333,Highway,data/interim/v2_targeted_annotation/images/highway_frame_000919.jpg,bcf2fff833074ccf42404a015ac4f43320af30fa5940b828a21a7708dfee2c46,f0d070f060e4dce8,V2_FRAME_DUP_00474,1,DIFFICULT_HEURISTIC,car;person;truck,DENSE_TRAFFIC;MULTIPLE_PERSON;OCCLUSION;PERSON_CAR;PERSON_PRESENT;SMALL_PERSON,HEURISTIC;MODEL_ASSISTED,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,16.9,29.57
highway_frame_000938,pexels_2103099_traffic_flow_highway,data/raw/videos/pexels_2103099_traffic_flow_highway.mp4,938,31.266667,Highway,data/interim/v2_targeted_annotation/images/highway_frame_000938.jpg,74a75230dea31a8bb9d84577ea1fa449b81fc8296f3bcfed18dc6a0ae6de01bf,f0d030f060f0c4dc,V2_FRAME_DUP_00475,1,DIFFICULT_HEURISTIC,car;person;truck,DENSE_TRAFFIC;OCCLUSION;PERSON_CAR;PERSON_PRESENT;SMALL_PERSON,HEURISTIC;MODEL_ASSISTED,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,11.9,27.271
highway_frame_000956,pexels_2103099_traffic_flow_highway,data/raw/videos/pexels_2103099_traffic_flow_highway.mp4,956,31.866667,Highway,data/interim/v2_targeted_annotation/images/highway_frame_000956.jpg,f838645e4519b4c173726d59bba3f699ad2443be770b4f6c885ed92635f7eba0,f0d0b0f060e8c4dc,V2_FRAME_DUP_00476,1,DIFFICULT_HEURISTIC,car;person;truck,DENSE_TRAFFIC;MULTIPLE_PERSON;OCCLUSION;PERSON_CAR;PERSON_PRESENT;SMALL_PERSON,HEURISTIC;MODEL_ASSISTED,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,17.35,30.163
highway_frame_000982,pexels_2103099_traffic_flow_highway,data/raw/videos/pexels_2103099_traffic_flow_highway.mp4,982,32.733333,Highway,data/interim/v2_targeted_annotation/images/highway_frame_000982.jpg,2f41e81d25a47186fc5ce1e199da848f7956b7d7cd76a3f22a518cdbbf847ada,d0d0b0a078e8f4c4,V2_FRAME_DUP_00477,1,DIFFICULT_HEURISTIC,car;person;truck,DENSE_TRAFFIC;MULTIPLE_PERSON;OCCLUSION;PERSON_CAR;PERSON_PRESENT;SMALL_PERSON,HEURISTIC;MODEL_ASSISTED,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,17.2,27.192
highway_frame_000997,pexels_2103099_traffic_flow_highway,data/raw/videos/pexels_2103099_traffic_flow_highway.mp4,997,33.233333,Highway,data/interim/v2_targeted_annotation/images/highway_frame_000997.jpg,09e96137b0a0c137fecc36672f89767a41e815e32e71a44322e8c161e4be5fbb,f0d0b0f078c4e8c6,V2_FRAME_DUP_00478,1,DIFFICULT_HEURISTIC,car;person;truck,DENSE_TRAFFIC;MULTIPLE_PERSON;OCCLUSION;PERSON_CAR;PERSON_PRESENT;SMALL_PERSON,HEURISTIC;MODEL_ASSISTED,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,20.2,32.44
highway_frame_001014,pexels_2103099_traffic_flow_highway,data/raw/videos/pexels_2103099_traffic_flow_highway.mp4,1014,33.8,Highway,data/interim/v2_targeted_annotation/images/highway_frame_001014.jpg,df4b3b162b284e195f1237ad16cf7b5dad3f96147917b30de25b3764a86bebea,f0d0b07078c8c8e6,V2_FRAME_DUP_00479,1,DIFFICULT_HEURISTIC,car;person;truck,DENSE_TRAFFIC;MULTIPLE_PERSON;OCCLUSION;PERSON_CAR;PERSON_PRESENT;SMALL_PERSON,HEURISTIC;MODEL_ASSISTED,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,16.9,31.588
highway_frame_001030,pexels_2103099_traffic_flow_highway,data/raw/videos/pexels_2103099_traffic_flow_highway.mp4,1030,34.333333,Highway,data/interim/v2_targeted_annotation/images/highway_frame_001030.jpg,35c53941ed034d8418e4526ee092297dac5e68c2d24c8c74be4a0db9c2d62f86,f0d0b03078c8c8c8,V2_FRAME_DUP_00480,1,HARD_NEGATIVE_CONTEXT,bus;car;truck,DENSE_TRAFFIC;HARD_NEGATIVE;OCCLUSION,HEURISTIC,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,7.15,32.54
highway_frame_001045,pexels_2103099_traffic_flow_highway,data/raw/videos/pexels_2103099_traffic_flow_highway.mp4,1045,34.833333,Highway,data/interim/v2_targeted_annotation/mined/highway_frame_001045.jpg,c48eb1ea68592b08881044ff45ddbd27f9492e635bcf4efa1f2fdd1586ef5296,f0d0b03078e8c0c8,V2_FRAME_DUP_00481,1,HARD_NEGATIVE_CONTEXT,bus;car;truck,DENSE_TRAFFIC;HARD_NEGATIVE;OCCLUSION,HEURISTIC,False,NOT_SELECTED_BALANCE,FINAL_SCENE_METHOD_BALANCE,NOT_ANNOTATED,6.7,30.114
highway_frame_001061,pexels_2103099_traffic_flow_highway,data/raw/videos/pexels_2103099_traffic_flow_highway.mp4,1061,35.366667,Highway,data/interim/v2_targeted_annotation/images/highway_frame_001061.jpg,4830802b3671133313906b3f2fe10020d6c619314a670a4b70bfad3a74f15731,f0d0b03860d8c8c8,V2_FRAME_DUP_00482,1,HARD_NEGATIVE_CONTEXT,bus;car;truck,DENSE_TRAFFIC;HARD_NEGATIVE;OCCLUSION,HEURISTIC,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,7.45,31.923
highway_frame_001083,pexels_2103099_traffic_flow_highway,data/raw/videos/pexels_2103099_traffic_flow_highway.mp4,1083,36.1,Highway,data/interim/v2_targeted_annotation/images/highway_frame_001083.jpg,c4e60adc052a5b4a49793e6441d748c60233237062374fc3ac8f870e3bea7232,f0d0306060d8e8ec,V2_FRAME_DUP_00483,1,HARD_NEGATIVE_CONTEXT,car;truck,DENSE_TRAFFIC;HARD_NEGATIVE;OCCLUSION,HEURISTIC,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,7.15,23.682
highway_frame_001099,pexels_2103099_traffic_flow_highway,data/raw/videos/pexels_2103099_traffic_flow_highway.mp4,1099,36.633333,Highway,data/interim/v2_targeted_annotation/mined/highway_frame_001099.jpg,4b7ed41a8bf7ab52765c9672fb9d641e3daf2c9f4e35c2c27bd181ab4afb618a,f0d0b06068f8cccc,V2_FRAME_DUP_00484,1,HARD_NEGATIVE_CONTEXT,car;truck,DENSE_TRAFFIC;HARD_NEGATIVE;OCCLUSION,HEURISTIC,False,NOT_SELECTED_BALANCE,FINAL_SCENE_METHOD_BALANCE,NOT_ANNOTATED,6.55,24.829
highway_frame_001125,pexels_2103099_traffic_flow_highway,data/raw/videos/pexels_2103099_traffic_flow_highway.mp4,1125,37.5,Highway,data/interim/v2_targeted_annotation/images/highway_frame_001125.jpg,3e3b082777d1bcc8563bc133acc87fbf4e6e419a4c11d065ab52a00cfee2aa2c,f0d0f03068e8d4ec,V2_FRAME_DUP_00485,1,SYSTEMATIC_TEMPORAL,car;truck,DENSE_TRAFFIC;HARD_NEGATIVE;OCCLUSION,HEURISTIC;SYSTEMATIC,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,7.85,25.811
highway_frame_001140,pexels_2103099_traffic_flow_highway,data/raw/videos/pexels_2103099_traffic_flow_highway.mp4,1140,38.0,Highway,data/interim/v2_targeted_annotation/mined/highway_frame_001140.jpg,669e14f43ced1ab24107b1c0a5b198e33384e507e6177d0c3855026e5055a07d,f0d0f03068e0f8c4,V2_FRAME_DUP_00486,1,HARD_NEGATIVE_CONTEXT,car;truck,DENSE_TRAFFIC;HARD_NEGATIVE;OCCLUSION,HEURISTIC,False,NOT_SELECTED_BALANCE,FINAL_SCENE_METHOD_BALANCE,NOT_ANNOTATED,6.7,30.773
highway_frame_001155,pexels_2103099_traffic_flow_highway,data/raw/videos/pexels_2103099_traffic_flow_highway.mp4,1155,38.5,Highway,data/interim/v2_targeted_annotation/mined/highway_frame_001155.jpg,18d7bdd878f277f82e0594e49911e545816e2bf2528cf8cdd91a49c59a9bca62,f0d0f03068e4e8c6,V2_FRAME_DUP_00487,1,HARD_NEGATIVE_CONTEXT,car;truck,DENSE_TRAFFIC;HARD_NEGATIVE;OCCLUSION,HEURISTIC,False,NOT_SELECTED_BALANCE,FINAL_SCENE_METHOD_BALANCE,NOT_ANNOTATED,6.25,28.18
highway_frame_001170,pexels_2103099_traffic_flow_highway,data/raw/videos/pexels_2103099_traffic_flow_highway.mp4,1170,39.0,Highway,data/interim/v2_targeted_annotation/images/highway_frame_001170.jpg,3f7ead28b1d76782f72317a897eda874a998ffcc4b15d45ad751d8302016d0fe,f0d0f03068ece8f2,V2_FRAME_DUP_00488,1,SYSTEMATIC_TEMPORAL,car;truck,DENSE_TRAFFIC;HARD_NEGATIVE;OCCLUSION,HEURISTIC;SYSTEMATIC,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,7.4,36.227
highway_frame_001188,pexels_2103099_traffic_flow_highway,data/raw/videos/pexels_2103099_traffic_flow_highway.mp4,1188,39.6,Highway,data/interim/v2_targeted_annotation/mined/highway_frame_001188.jpg,af02a9f9d4514dcff171296f38e73ec927d5d5fa66f0110f0f83decee9782b20,f0d0b03068ecc8e8,V2_FRAME_DUP_00489,1,HARD_NEGATIVE_CONTEXT,car;truck,DENSE_TRAFFIC;HARD_NEGATIVE;OCCLUSION,HEURISTIC,False,NOT_SELECTED_BALANCE,FINAL_SCENE_METHOD_BALANCE,NOT_ANNOTATED,6.7,31.003
highway_frame_001215,pexels_2103099_traffic_flow_highway,data/raw/videos/pexels_2103099_traffic_flow_highway.mp4,1215,40.5,Highway,data/interim/v2_targeted_annotation/images/highway_frame_001215.jpg,b40584e957480d2b7b5ccbd3b0403a65b72570cf26012fa7e33740a5ebaa7892,f0d0b03060c8ece8,V2_FRAME_DUP_00490,1,SYSTEMATIC_TEMPORAL,car;truck,DENSE_TRAFFIC;HARD_NEGATIVE;OCCLUSION,HEURISTIC;SYSTEMATIC,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,7.4,30.694
highway_frame_001237,pexels_2103099_traffic_flow_highway,data/raw/videos/pexels_2103099_traffic_flow_highway.mp4,1237,41.233333,Highway,data/interim/v2_targeted_annotation/images/highway_frame_001237.jpg,31407b15f651e5de47b480f9a6519c0f3fdb1888e57e6e31867f527206cbf112,f0d0303060e8e4c8,V2_FRAME_DUP_00491,1,HARD_NEGATIVE_CONTEXT,car;truck,DENSE_TRAFFIC;HARD_NEGATIVE;OCCLUSION,HEURISTIC,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,6.85,33.603
highway_frame_001260,pexels_2103099_traffic_flow_highway,data/raw/videos/pexels_2103099_traffic_flow_highway.mp4,1260,42.0,Highway,data/interim/v2_targeted_annotation/images/highway_frame_001260.jpg,a65b9f620382ac96aef55c913088928dd06650dbcb2e009fa0e5195c643926c2,f0d0303060e8c8ec,V2_FRAME_DUP_00492,1,SYSTEMATIC_TEMPORAL,car,DENSE_TRAFFIC;HARD_NEGATIVE;OCCLUSION,HEURISTIC;SYSTEMATIC,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,6.95,24.738
highway_frame_001275,pexels_2103099_traffic_flow_highway,data/raw/videos/pexels_2103099_traffic_flow_highway.mp4,1275,42.5,Highway,data/interim/v2_targeted_annotation/mined/highway_frame_001275.jpg,69c2b4b339cb2158b065286c7ffeb72ee0064f099ea7e8024c67280a66781621,f0d0303060c8e8e6,V2_FRAME_DUP_00493,1,HARD_NEGATIVE_CONTEXT,car,DENSE_TRAFFIC;HARD_NEGATIVE;OCCLUSION,HEURISTIC,False,NOT_SELECTED_BALANCE,FINAL_SCENE_METHOD_BALANCE,NOT_ANNOTATED,6.55,26.691
highway_frame_001290,pexels_2103099_traffic_flow_highway,data/raw/videos/pexels_2103099_traffic_flow_highway.mp4,1290,43.0,Highway,data/interim/v2_targeted_annotation/images/highway_frame_001290.jpg,258a4cd464abd1e418499ac2c5f823bfaeea2b571104164db26f0b6894238388,f0d0303068c0e8c6,V2_FRAME_DUP_00494,1,DIFFICULT_HEURISTIC,car;person,DENSE_TRAFFIC;OCCLUSION;PERSON_CAR;PERSON_PRESENT;SMALL_PERSON,HEURISTIC;MODEL_ASSISTED,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,12.5,25.804
highway_frame_001305,pexels_2103099_traffic_flow_highway,data/raw/videos/pexels_2103099_traffic_flow_highway.mp4,1305,43.5,Highway,data/interim/v2_targeted_annotation/images/highway_frame_001305.jpg,fb38fd78c02854bd110a0fd78749d01f4087b862a1db9c810dae64f72fe08404,f0d0b07068d4c8e8,V2_FRAME_DUP_00495,1,SYSTEMATIC_TEMPORAL,car;person,DENSE_TRAFFIC;OCCLUSION;PERSON_CAR;PERSON_PRESENT;SMALL_PERSON,HEURISTIC;MODEL_ASSISTED;SYSTEMATIC,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,12.45,29.717
highway_frame_001332,pexels_2103099_traffic_flow_highway,data/raw/videos/pexels_2103099_traffic_flow_highway.mp4,1332,44.4,Highway,data/interim/v2_targeted_annotation/mined/highway_frame_001332.jpg,6885a358b468661fd4d4beb4224a68ce9a8610b77efaa88d03f51cbad3d643c5,f0d0b07070c4c8c8,V2_FRAME_DUP_00496,1,HARD_NEGATIVE_CONTEXT,car,DENSE_TRAFFIC;HARD_NEGATIVE;OCCLUSION,HEURISTIC,False,NOT_SELECTED_BALANCE,FINAL_SCENE_METHOD_BALANCE,NOT_ANNOTATED,6.55,39.188
highway_frame_001350,pexels_2103099_traffic_flow_highway,data/raw/videos/pexels_2103099_traffic_flow_highway.mp4,1350,45.0,Highway,data/interim/v2_targeted_annotation/mined/highway_frame_001350.jpg,4902df965b247e0be44f4ed03a6fb04b6610f3c9ce2e80288d04da9d499f59fc,f0d0b02070e4d4c8,V2_FRAME_DUP_00497,1,SYSTEMATIC_TEMPORAL,car,DENSE_TRAFFIC;HARD_NEGATIVE;OCCLUSION,HEURISTIC;SYSTEMATIC,False,NOT_SELECTED_BALANCE,FINAL_SCENE_METHOD_BALANCE,NOT_ANNOTATED,6.8,26.929
highway_frame_001375,pexels_2103099_traffic_flow_highway,data/raw/videos/pexels_2103099_traffic_flow_highway.mp4,1375,45.833333,Highway,data/interim/v2_targeted_annotation/mined/highway_frame_001375.jpg,cbe0fe119393af20cc3d0bd7d4801e5d744d6b2b7178cd89814b9c565e4ff09e,f0d0b02864e8e4c8,V2_FRAME_DUP_00498,1,HARD_NEGATIVE_CONTEXT,car;truck,DENSE_TRAFFIC;HARD_NEGATIVE;OCCLUSION,HEURISTIC,False,NOT_SELECTED_BALANCE,FINAL_SCENE_METHOD_BALANCE,NOT_ANNOTATED,6.7,26.484
highway_frame_001395,pexels_2103099_traffic_flow_highway,data/raw/videos/pexels_2103099_traffic_flow_highway.mp4,1395,46.5,Highway,data/interim/v2_targeted_annotation/mined/highway_frame_001395.jpg,670e457379785ef5dc86e565ec0e4f96b033cf10060424c30bd9b5b2908cd76d,f0d0b03070e8e4b4,V2_FRAME_DUP_00499,1,SYSTEMATIC_TEMPORAL,car;truck,DENSE_TRAFFIC;HARD_NEGATIVE;OCCLUSION,HEURISTIC;SYSTEMATIC,False,NOT_SELECTED_BALANCE,FINAL_SCENE_METHOD_BALANCE,NOT_ANNOTATED,6.5,35.457
highway_frame_001424,pexels_2103099_traffic_flow_highway,data/raw/videos/pexels_2103099_traffic_flow_highway.mp4,1424,47.466667,Highway,data/interim/v2_targeted_annotation/images/highway_frame_001424.jpg,37cdd1bfdb6cf83d2e4ee23699d5c5da8e4de82b47560bf234da3bab11beab56,f0d0a03068e8e0e6,V2_FRAME_DUP_00500,1,DIFFICULT_HEURISTIC,bus;car;person;truck,DENSE_TRAFFIC;OCCLUSION;PERSON_CAR;PERSON_PRESENT;SMALL_PERSON,HEURISTIC;MODEL_ASSISTED,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,12.2,39.629
highway_frame_001440,pexels_2103099_traffic_flow_highway,data/raw/videos/pexels_2103099_traffic_flow_highway.mp4,1440,48.0,Highway,data/interim/v2_targeted_annotation/images/highway_frame_001440.jpg,dee9507138a21fc46184049b8ff10b553fddc4cd1710e9a086bebb8ad47e7195,f0d0a03078c4e8c6,V2_FRAME_DUP_00501,1,SYSTEMATIC_TEMPORAL,car;truck,DENSE_TRAFFIC;HARD_NEGATIVE;OCCLUSION,HEURISTIC;SYSTEMATIC,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,6.95,39.091
highway_frame_001466,pexels_2103099_traffic_flow_highway,data/raw/videos/pexels_2103099_traffic_flow_highway.mp4,1466,48.866667,Highway,data/interim/v2_targeted_annotation/images/highway_frame_001466.jpg,ca97f9952ec39297f252bdd22640a9c28a5c565cb64768c5aaeb1f542aedc037,f0d0e02078c0c8e4,V2_FRAME_DUP_00502,1,DIFFICULT_HEURISTIC,car;person;truck,DENSE_TRAFFIC;OCCLUSION;PERSON_CAR;PERSON_PRESENT;SMALL_PERSON,HEURISTIC;MODEL_ASSISTED,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,11.75,29.275
highway_frame_001485,pexels_2103099_traffic_flow_highway,data/raw/videos/pexels_2103099_traffic_flow_highway.mp4,1485,49.5,Highway,data/interim/v2_targeted_annotation/images/highway_frame_001485.jpg,88a3dd7969eab9f1c8f3e58bbd9ceda30e0e70041a37f9a5f70496185235eef9,f0e0e02060c8ecc8,V2_FRAME_DUP_00503,1,SYSTEMATIC_TEMPORAL,car;truck,DENSE_TRAFFIC;HARD_NEGATIVE;OCCLUSION,HEURISTIC;SYSTEMATIC,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,7.25,32.403
highway_frame_001500,pexels_2103099_traffic_flow_highway,data/raw/videos/pexels_2103099_traffic_flow_highway.mp4,1500,50.0,Highway,data/interim/v2_targeted_annotation/mined/highway_frame_001500.jpg,a3475411eada95e0aa360542931ea1561cd08d2aff3aea3633874845298da675,f0e0e06060d8c0c8,V2_FRAME_DUP_00504,1,HARD_NEGATIVE_CONTEXT,car;truck,DENSE_TRAFFIC;HARD_NEGATIVE;OCCLUSION,HEURISTIC,False,NOT_SELECTED_BALANCE,FINAL_SCENE_METHOD_BALANCE,NOT_ANNOTATED,6.55,37.878
highway_frame_001527,pexels_2103099_traffic_flow_highway,data/raw/videos/pexels_2103099_traffic_flow_highway.mp4,1527,50.9,Highway,data/interim/v2_targeted_annotation/images/highway_frame_001527.jpg,c2c86322f28a9746d38fa054490beb160f5beb5b9ce3553494e8a91fa0b5d041,f0e0e02060e8cce8,V2_FRAME_DUP_00505,1,DIFFICULT_HEURISTIC,car;person;truck,DENSE_TRAFFIC;OCCLUSION;PERSON_CAR;PERSON_PRESENT;SMALL_PERSON,HEURISTIC;MODEL_ASSISTED,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,12.2,28.049
highway_frame_001552,pexels_2103099_traffic_flow_highway,data/raw/videos/pexels_2103099_traffic_flow_highway.mp4,1552,51.733333,Highway,data/interim/v2_targeted_annotation/images/highway_frame_001552.jpg,77b4878ccc315e3f680a0c94a2c48e185fdf00772315688945fa3b0cf3872b62,f0e0e03068e8e8d2,V2_FRAME_DUP_00506,1,DIFFICULT_HEURISTIC,car;person;truck,DENSE_TRAFFIC;OCCLUSION;PERSON_CAR;PERSON_PRESENT;SMALL_PERSON,HEURISTIC;MODEL_ASSISTED,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,11.9,28.497
highway_frame_001575,pexels_2103099_traffic_flow_highway,data/raw/videos/pexels_2103099_traffic_flow_highway.mp4,1575,52.5,Highway,data/interim/v2_targeted_annotation/images/highway_frame_001575.jpg,563aa6562089b244a5ec643d8d3b8b58b5e5c06e46146358285307d789855322,f0f0f02068e8e8ec,V2_FRAME_DUP_00507,1,SYSTEMATIC_TEMPORAL,car;truck,DENSE_TRAFFIC;HARD_NEGATIVE;OCCLUSION,HEURISTIC;SYSTEMATIC,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,7.25,33.014
highway_frame_001601,pexels_2103099_traffic_flow_highway,data/raw/videos/pexels_2103099_traffic_flow_highway.mp4,1601,53.366667,Highway,data/interim/v2_targeted_annotation/images/highway_frame_001601.jpg,7f6ff6a5eaad694517ad3d1c155d74756df4829f2823cae7be847767cac2c56f,f0f0b06068e8e8ec,V2_FRAME_DUP_00508,1,DIFFICULT_HEURISTIC,car;person;truck,DENSE_TRAFFIC;OCCLUSION;PERSON_CAR;PERSON_PRESENT;SMALL_PERSON,HEURISTIC;MODEL_ASSISTED,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,12.5,35.467
highway_frame_001620,pexels_2103099_traffic_flow_highway,data/raw/videos/pexels_2103099_traffic_flow_highway.mp4,1620,54.0,Highway,data/interim/v2_targeted_annotation/images/highway_frame_001620.jpg,777fd909b7d9d4dcc8f8c01f34a29efd84129e7222716ad0c216769b522ad06b,f0f0f02068e8e8e8,V2_FRAME_DUP_00509,1,SYSTEMATIC_TEMPORAL,bus;car;person;truck,DENSE_TRAFFIC;OCCLUSION;PERSON_CAR;PERSON_PRESENT;SMALL_PERSON,HEURISTIC;MODEL_ASSISTED;SYSTEMATIC,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,13.05,36.456
highway_frame_001637,pexels_2103099_traffic_flow_highway,data/raw/videos/pexels_2103099_traffic_flow_highway.mp4,1637,54.566667,Highway,data/interim/v2_targeted_annotation/images/highway_frame_001637.jpg,ace241636f30143129c414f9df841ca65b55fdc034805b0ea03135ef754f8fb7,f0f0f02068e4e8e8,V2_FRAME_DUP_00510,1,DIFFICULT_HEURISTIC,bus;car;person;truck,DENSE_TRAFFIC;OCCLUSION;PERSON_CAR;PERSON_PRESENT;SMALL_PERSON,HEURISTIC;MODEL_ASSISTED,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,11.75,27.125
highway_frame_001665,pexels_2103099_traffic_flow_highway,data/raw/videos/pexels_2103099_traffic_flow_highway.mp4,1665,55.5,Highway,data/interim/v2_targeted_annotation/images/highway_frame_001665.jpg,5a478628db336f4f38f4caf9e7a403d3fb5803e646391dcbb46a7b421c1972d4,f0f0f02060ece8e8,V2_FRAME_DUP_00511,1,SYSTEMATIC_TEMPORAL,bus;car;truck,DENSE_TRAFFIC;HARD_NEGATIVE;OCCLUSION,HEURISTIC;SYSTEMATIC,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,7.1,36.146
highway_frame_001692,pexels_2103099_traffic_flow_highway,data/raw/videos/pexels_2103099_traffic_flow_highway.mp4,1692,56.4,Highway,data/interim/v2_targeted_annotation/mined/highway_frame_001692.jpg,9b0a9439196c4620a7da8c64d4fceb3be2ed1f6498b7dd5758524bd1416dfbac,f0f0f02860e8e4e8,V2_FRAME_DUP_00512,1,HARD_NEGATIVE_CONTEXT,bus;car;truck,DENSE_TRAFFIC;HARD_NEGATIVE;OCCLUSION,HEURISTIC,False,NOT_SELECTED_BALANCE,FINAL_SCENE_METHOD_BALANCE,NOT_ANNOTATED,6.7,35.821
highway_frame_001710,pexels_2103099_traffic_flow_highway,data/raw/videos/pexels_2103099_traffic_flow_highway.mp4,1710,57.0,Highway,data/interim/v2_targeted_annotation/images/highway_frame_001710.jpg,00cf1029a63cfe5139e5fa9337eb2d47f81cfb561d04d36a72fbaddbc8c6efe6,f0d0f02060e8c4ec,V2_FRAME_DUP_00513,1,SYSTEMATIC_TEMPORAL,bus;car;truck,DENSE_TRAFFIC;HARD_NEGATIVE;OCCLUSION,HEURISTIC;SYSTEMATIC,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,7.7,37.46
